DDI-DrugBank.d86.s0.p1	the concurrent use of two or more drugs with anticholinergic activity such as an drug eg chlorpromazine an drug eg trihexyphenidyl and or a tricyclic antidepressant eg amitriptyline commonly results in excessive anticholinergic effects including dry mouth and associated dental complications blurred vision and in patients exposed to high temperature and humidity hyperpyrexia 	DDI-effect
DDI-DrugBank.d414.s0.p0	drug generally should not be given with drug because they reduce its renal clearance and add a high risk of lithium toxicity 	DDI-mechanism
DDI-DrugBank.d483.s1.p0	if drug and an drug are used concomitantly renal function should be carefully monitored because nephrotoxicity may be potentiated 	DDI-effect
DDI-DrugBank.d485.s17.p13	benzodiazepines combination drug may decrease the clearance of some benzodiazepines alprazolam chlordiazepoxide diazepam and increase the clearance of others lorazepam drug temazepam 	DDI-mechanism
DDI-DrugBank.d165.s24.p0	plasma concentrations of drug are reduced when given concurrently with drug 	DDI-mechanism
DDI-DrugBank.d210.s28.p2	adequate monitoring of theophylline plasma concentrations should be considered when therapy with drug is initiated or changed in patients receiving drug 	DDI-advise
DDI-DrugBank.d314.s19.p4	drugs which inhibit cyp a e g ketoconazole drug such as erythromycin have the potential to result in increased plasma concentrations of drug 	DDI-mechanism
DDI-DrugBank.d509.s22.p0	when drug is withdrawn from the combination therapy drug dose should then be reduced 	DDI-advise
DDI-DrugBank.d548.s9.p9	therefore co administration of drug with other drugs that are extensively metabolized by this isozyme and which have a narrow therapeutic index including certain antidepressants tricyclic antidepressants tcas such as nortriptyline amitriptyline and imipramine phenothiazines and type c antiarrhythmics e g propafenone drug should be approached with caution 	DDI-advise
DDI-DrugBank.d180.s1.p4	the pressor effects of catecholamines such as drug or norepinephrine are enhanced by drug 	DDI-effect
DDI-DrugBank.d76.s31.p0	thus patients receiving oral drug and drug tablets should have their prothrombin time monitored and their anticoagulant dose adjusted accordingly 	DDI-advise
DDI-DrugBank.d198.s11.p0	it is recommended not to exceed a single mg drug dose in a hour period when used in combination with drug 	DDI-advise
DDI-DrugBank.d18.s1.p4	injection drug injection like other injectable benzodiazepines produces depression of the central nervous system when administered with ethyl alcohol phenothiazines barbiturates drug and other antidepressants when scopolamine is used concomitantly with injectable lorazepam an increased incidence of sedation hallucinations and irrational behavior has been observed 	DDI-effect
DDI-DrugBank.d40.s14.p0	drugs that may either increase or decrease plasma drug concentrations include drug vaiproic acid and sodium valproate 	DDI-mechanism
DDI-DrugBank.d448.s3.p8	the antihypertensive effects of methyldopa mecamylamine drug and veratrum alkaloids may be reduced by drug 	DDI-effect
DDI-DrugBank.d111.s0.p14	non selective mao inhibitors including tranylcypromine sulfate phenelzine sulfate and pargyline hc concomitant use of drug and non selective drug may cause hypertension 	DDI-effect
DDI-DrugBank.d469.s7.p8	drugs which may enhance the neuromuscular blocking action of drug include enflurane isoflurane halothane certain antibiotics especially the aminoglycosides and polymyxins lithium magnesium salts drug and quinidine 	DDI-effect
DDI-DrugBank.d202.s8.p0	administration of drug during therapy with a drug has been shown to produce a stimulating effect in some depressed patients 	DDI-effect
DDI-DrugBank.d122.s0.p1	nephrotoxicity has been reported following concomitant administration of drug with aminoglycoside antibiotics or potent drug such as furosemide 	DDI-effect
DDI-DrugBank.d40.s10.p6	the most commonly occurring drug interactions are listed below drugs that may increase plasma drug concentrations include acute alcohol intake amiodarone chboramphenicol chlordiazepoxide cimetidine diazepam dicumarol drug estrogens ethosuximide fluoxetine h antagonists halothane isoniazid methylphenidate phenothiazines phenylbutazone salicylates succinimides sulfonamides tolbutamide trazodone	DDI-mechanism
DDI-DrugBank.d123.s15.p3	probenecid drug interferes with renal tubular secretion of drug and produces an increase in the level of ciprofloxacin in serum 	DDI-mechanism
DDI-DrugBank.d556.s0.p0	increased nephrotoxicity has been reported following concomitant administration of drug and drug 	DDI-effect
DDI-DrugBank.d494.s1.p0	using drug with drug heart medicine may cause hypercalcemia too much calcium in the blood which could increase the chance of developing an irregular heartbeat 	DDI-effect
DDI-DrugBank.d40.s19.p10	drugs whose efficacy is impaired by drug include anticoagulants corticosteroids coumarin digitoxin doxycycline estrogens furosemide oral contraceptives rifampin quinidine drug vitamin d 	DDI-effect
DDI-DrugBank.d566.s0.p1	drug resin may delay or reduce the absorption of concomitant oral medication such as drug warfarin thiazide diuretics acidic or propranolol basic as well as tetracycline penicillin g phenobarbital thyroid and thyroxine preparations estrogens and progestins and digitalis 	DDI-mechanism
DDI-DrugBank.d386.s23.p32	if desipramine hydrochloride is to be combined with other psychotropic agents such as tranquilizers or sedative hypnotics careful consideration should be given to the pharmacology of the agents employed since the sedative effects of drug and benzodiazepines e g chlordiazepoxide or drug are additive 	DDI-effect
DDI-DrugBank.d35.s0.p0	interactions may steroidal between drug supplements and drug and other non occur anti biloba drugs and herbs such as garlic allium sativum and ginkgo ginkgo inflammatory	DDI-int
DDI-DrugBank.d35.s0.p0	interactions may occur between drug supplements and drug and other non steroidal anti inflammatory drugs and herbs such as garlic allium sativum and ginkgo ginkgo biloba	DDI-int
DDI-DrugBank.d35.s0.p0	interactions may occur early between drug supplements and drug and other non steroidal anti inflammatory drugs and herbs such as garlic allium sativum and ginkgo fundamental interaction ginkgo biloba	DDI-int
DDI-DrugBank.d35.s0.p0	interactions may occur between drug supplements and drug and other non steroidal anti inflammatory drugs and herbs such as garlic allium sativum and ginkgo ginkgo biloba 	DDI-int
DDI-DrugBank.d397.s13.p0	there have been postmarketing reports of drug interactions when drug is coadministered with drug resulting in qt prolongation cardiac arrythmias ventricular tachycardia ventricular fibrulation and torsades de pointes most like due to inhibition of hepatic metabolism of cisapride by erythromycin 	DDI-effect
DDI-DrugBank.d5.s20.p7	levodopa and amantadine limited clinical data suggest a higher incidence of adverse experiences in patients receiving drug concurrently with either drug or amantadine 	DDI-effect
DDI-DrugBank.d365.s1.p8	h and h blockers although not reported drug via its metabolism to histamine might decrease the efficacy of h and drug 	DDI-effect
DDI-DrugBank.d165.s29.p0	edema has been reported in patients concomitantly receiving drug and drug 	DDI-effect
DDI-DrugBank.d521.s1.p8	before taking drug tell your doctor if you are taking any of the following medicines aspirin or another salicylate such as magnesium choline salicylate trilisate salsalate disalcid others choline salicylate arthropan drug magan or bismuth subsalicylate pepto bismol 	DDI-advise
DDI-DrugBank.d382.s14.p1	the iv drug dose should be reduced by approximately and the oral methylprednisolone dose should be reduced by approximately when coadministered with drug to achieve exposures of methylprednisolone similar to those obtained when it is given without aprepitant 	DDI-advise
DDI-DrugBank.d219.s23.p1	short term pharmacokinetic studies have demonstrated that concomitant administration of drug and lodine drug capsules and tablets results in reduced protein binding of warfarin but there was no change in the clearance of free warfarin 	DDI-mechanism
DDI-DrugBank.d526.s17.p4	barbiturates drug or rifampin increased metabolic clearance of drug because of the induction of hepatic enzymes 	DDI-mechanism
DDI-DrugBank.d124.s26.p114	although specific studies have not been performed coadministration with drugs that are mainly metabolized by cyp a eg calcium channel blockers dapsone disopyramide quinine amiodarone quinidine warfarin tacrolimus cyclosporine drug pimozide carbamazepine fentanyl alfentanyl alprazolam and triazolam may have elevated plasma concentrations when coadministered with drug 	DDI-mechanism
DDI-DrugBank.d269.s16.p2	calcium channel blockers isolated cases of conduction disturbance rarely with hemodynamic compromise have been observed when drug is co administered with drug 	DDI-effect
DDI-DrugBank.d78.s10.p0	however because some drug have been reported to enhance the effects of drug or its derivatives prothrombin time or other suitable anticoagulation test should be monitored closely if a quinolone antimicrobial is administered with warfarin or its derivatives 	DDI-effect
DDI-DrugBank.d238.s6.p1	plasma levels of several closely related drug have been reported to be increased by the concomitant administration of methylphenidate or hepatic enzyme inhibitors e g drug fluoxetine and decreased by the concomitant administration of hepatic enzyme inducers e g barbiturates phenytoin and such an effect may be anticipated with cmi as well 	DDI-mechanism
DDI-MedLine.d39.s6.p0	exogenous drug also appeared to influence the percentage of drug induced deaths in a dose dependent manner 	DDI-effect
DDI-DrugBank.d365.s1.p7	h and h blockers although not reported drug via its metabolism to histamine might decrease the efficacy of drug 	DDI-effect
DDI-DrugBank.d238.s3.p0	close supervision and careful adjustment of dosage are required when drug is administered with drug or sympathomimetic drugs 	DDI-advise
DDI-DrugBank.d249.s18.p3	protein binding in vitro drug interferes minimally or not at all with the protein binding of salicylic acid decrease in binding tolbutamide prednisolone decrease in binding or drug 	DDI-mechanism
DDI-DrugBank.d565.s22.p0	the depression of cardiac contractility conductivity and automaticity as well as the vascular dilation associated with drug may be potentiated by drug 	DDI-effect
DDI-DrugBank.d485.s17.p10	benzodiazepines combination drug may decrease the clearance of some benzodiazepines alprazolam drug diazepam and increase the clearance of others lorazepam oxazepam temazepam 	DDI-mechanism
DDI-DrugBank.d458.s3.p3	the following drug interactions have been identified involving nizoral tablets and other drugs metabolized by the cytochrome p a enzyme system drug tablets inhibit the metabolism of drug resulting in an increased plasma concentration of terfenadine and a delay in the elimination of its acid metabolite 	DDI-mechanism
DDI-DrugBank.d137.s11.p0	drug could exaggerate the depression of av nodal conduction observed with drug 	DDI-effect
DDI-DrugBank.d131.s10.p10	data from in vitro studies of benzodiazepines other than drug suggest a drug interaction for the following cyclosporine amiodarone nicardipine and drug	DDI-int
DDI-DrugBank.d131.s10.p10	data from in benzodiazepines studies of vitro and than drug suggest a possible drug interaction for the following ergotamine cyclosporine amiodarone nicardipine other drug	DDI-int
DDI-DrugBank.d131.s10.p10	data from in vitro studies of benzodiazepines other than drug suggest a potential drug fundamental interaction for the following ergotamine cyclosporine amiodarone nicardipine and drug	DDI-int
DDI-DrugBank.d131.s10.p10	data from in vitro studies of benzodiazepines other than drug suggest a possible drug interaction for the following ergotamine cyclosporine amiodarone nicardipine and drug 	DDI-int
DDI-DrugBank.d413.s16.p9	ampicillin amoxicillin an increase in the frequency of skin rash has been reported among patients receiving ampicillin or drug concurrently with drug compared to patients who are not receiving both drugs 	DDI-effect
DDI-DrugBank.d43.s5.p1	drugs whose absorption can be affected by the level of acidity in the stomach drugs such as drug and itraconazole should be administered at least hours prior to dosing with drug 	DDI-advise
DDI-DrugBank.d443.s8.p0	drug may decrease drug anti inflammatory action by competing for the same receptors 	DDI-effect
DDI-DrugBank.d96.s0.p1	drug may decrease emetic response to drug 	DDI-effect
DDI-MedLine.d8.s6.p9	when combined with ofloxacin krm exhibited strong synergistic activity while only additive effects were observed with the combination of rifampicin or drug and drug 	DDI-effect
DDI-DrugBank.d19.s1.p0	drug should be used with caution in those patients reveiving drug and its congeners 	DDI-advise
DDI-DrugBank.d550.s4.p5	probenecid as with other drug co administration of probenecid with drug resulted in an increase in the plasma exposure of cefditoren with a increase in mean cmax a increase in mean auc and a increase in half life 	DDI-mechanism
DDI-DrugBank.d516.s5.p5	magnesium and drug containing antacids administered concomitantly with drug significantly decreased the bioavailability of lomefloxacin 	DDI-mechanism
DDI-DrugBank.d562.s1.p2	there have been reports of theophylline related side effects in patients on concomitant drug drug therapy 	DDI-effect
DDI-DrugBank.d198.s36.p7	ritonavir and indinavir upon concomitant administration of mg of drug with mg bid drug the cmax and auc of ritonavir were reduced by approximately 	DDI-mechanism
DDI-DrugBank.d223.s24.p0	additionally higher than expected drug levels have been observed when they are begun in patients already taking drug 	DDI-mechanism
DDI-DrugBank.d263.s23.p2	the clinical significance of this reduction is not known hence drug is not recommended to be ingested simultaneously with magnesium aluminum containing drug 	DDI-advise
DDI-DrugBank.d64.s6.p0	drugs that have been reported to diminish oral drug response ie decreased prothrom bin time response in man significantly include drug 	DDI-effect
DDI-DrugBank.d115.s9.p1	particular caution is recommended when administering drug with cyp a substrates that have a narrow therapeutic window e g cyclosporine or drug 	DDI-advise
DDI-DrugBank.d328.s29.p1	plasma exposure auc to drug was increased when coadministered with fluconazole and when coadministered with drug 	DDI-mechanism
DDI-DrugBank.d163.s4.p4	micro dosed progesterone preparations micro dosed drug preparations minipills that do not contain an estrogen may be an inadequate method of contraception during drug therapy 	DDI-effect
DDI-DrugBank.d400.s14.p13	antacids in a single dose study n ingestion of an antacid containing gram of drug with mg of drug increased the cmax and auc of mefenamic acid by and respectively a number of compounds are inhibitors of cyp c including fluconazole lovastatin and trimethoprim 	DDI-mechanism
DDI-DrugBank.d131.s10.p6	data from vitro studies of benzodiazepines other than drug suggest a possible drug interaction for the following drug cyclosporine nicardipine and nifedipine	DDI-int
DDI-DrugBank.d131.s10.p6	data from in vitro studies of benzodiazepines other than drug suggest a drug drug interaction for the following nifedipine cyclosporine amiodarone nicardipine and possible	DDI-int
DDI-DrugBank.d131.s10.p6	data from in vitro discipline of benzodiazepines other than drug suggest a potential drug interaction for the following drug cyclosporine amiodarone nicardipine and nifedipine	DDI-int
DDI-DrugBank.d131.s10.p6	data from in vitro studies of benzodiazepines other than drug suggest a possible drug interaction for the following drug cyclosporine amiodarone nicardipine and nifedipine 	DDI-int
DDI-DrugBank.d158.s0.p2	urinary acidifying agents these agents ammonium chloride drug etc increase the concentration of the ionized species of the drug molecule thereby increasing urinary excretion 	DDI-mechanism
DDI-DrugBank.d500.s5.p1	the concurrent use of drug and penthrane drug has been reported to result in fatal renal toxicity 	DDI-effect
DDI-DrugBank.d464.s0.p2	drug in combination with other narcotic analgesics general anesthetics drug tranquilizers sedative hypnotics or other cns depressants including alcohol has additive depressant effects 	DDI-effect
DDI-DrugBank.d165.s18.p0	when drug was coadministered with drug rifampin or h antagonists reduced plasma concentrations of itraconazole were reported 	DDI-mechanism
DDI-DrugBank.d567.s12.p9	amiodarone or verapamil the risk of myopathy rhabdomyolysis is increased when either amiodarone or drug is used concomitantly with a closely related member of the drug see warnings myopathy rhabdomyolysis 	DDI-effect
DDI-DrugBank.d249.s13.p0	a direct causal relationship has not been established but physicians should consider the possibility that drug may alter a diabetic patient s response to drug or oral hypoglycemic agents 	DDI-effect
DDI-DrugBank.d170.s5.p15	central nervous system depressants the concomitant use of drug fentanyl transdermal system with other central nervous system depressants including but not limited to other opioids drug hypnotics tranquilizers e g benzodiazepines general anesthetics phenothiazines skeletal muscle relaxants and alcohol may cause respiratory depression hypotension and profound sedation or potentially result in coma or death 	DDI-effect
DDI-DrugBank.d187.s14.p3	plasma valproate concentration should be monitored when drug and drug are co administered and appropriate dosage adjustments of valproate should be made 	DDI-advise
DDI-DrugBank.d87.s2.p0	during administration of multiple oral doses of drug to healthy subjects stabilized on a maintenance dose of drug a increase in plasma digoxin levels occurred at six hours postdose 	DDI-mechanism
DDI-DrugBank.d187.s5.p0	furthermore it has been proposed that drug resulted in induction of p iie in the patients liver which in turn resulted in a greater proportion of the ingested drug being converted to the toxic metabolites 	DDI-mechanism
DDI-DrugBank.d338.s1.p7	the action of the drug may be potentiated by anticonvulsants antihistamines alcohol barbiturates monoamine oxidase inhibitors narcotics phenothiazines drug or other drugs that produce cns depression 	DDI-effect
DDI-DrugBank.d401.s0.p8	drug interactions the central drug syndrome can occur when anticholinergic agents such as akineton are administered concomitantly with drugs that have secondary anticholinergic actions e g certain narcotic analgesics such as meperidine the phenothiazines and other antipsychotics tricyclic antidepressants certain antiarrhythmics such as the quinidine salts and drug 	DDI-effect
DDI-DrugBank.d237.s8.p0	human pharmacokinetic data indicate that oral drug markedly inhibits the metabolism of drug resulting in a mean eight fold increase in auc of cisapride 	DDI-mechanism
DDI-DrugBank.d170.s5.p22	central nervous system depressants the concomitant use of drug fentanyl transdermal system with other central nervous system depressants including but not limited to other opioids sedatives hypnotics tranquilizers e g benzodiazepines general anesthetics phenothiazines skeletal muscle relaxants and drug may cause respiratory depression hypotension and profound sedation or potentially result in coma or death 	DDI-effect
DDI-DrugBank.d260.s3.p8	nephrotoxic agents concomitant administration of drug and agents with nephrotoxic potential e g intravenous aminoglycosides e g tobramycin gentamicin and amikacin amphotericin b foscarnet intravenous pentamidine vancomycin and drug is contraindicated 	DDI-advise
DDI-DrugBank.d386.s27.p0	conversely decreases in plasma levels of the drug have been reported upon discontinuation of drug which may result in the loss of the therapeutic efficacy of the tricyclic antidepressant 	DDI-mechanism
DDI-DrugBank.d568.s23.p5	although trough citalopram plasma levels were unaffected given the enzyme inducing properties of carbamazepine the possibility that drug might increase the clearance of drug should be considered if the two drugs are coadministered 	DDI-mechanism
DDI-DrugBank.d429.s0.p9	antacids and kaolin antacids and drug can reduce absorption of drug 	DDI-mechanism
DDI-DrugBank.d236.s5.p1	urinary alkalinizing agents drug some thiazides increase the concentration of the non ionized species of the drug molecule thereby decreasing urinary excretion 	DDI-mechanism
DDI-DrugBank.d263.s23.p0	the clinical significance of this reduction is not known hence drug is not recommended to be ingested simultaneously with drug aluminum containing antacids 	DDI-advise
DDI-DrugBank.d462.s5.p3	probenecid the oral combination of drug before intramuscular injection of drug produces an increase in piperacillin peak serum level of about 	DDI-mechanism
DDI-DrugBank.d485.s41.p10	tricyclic antidepressants amitriptyline drug nortriptyline metabolism may be inhibited by drug increasing plasma levels of antidepressant 	DDI-mechanism
DDI-DrugBank.d3.s7.p9	although these results do not indicate a significant interaction between toradol and warfarin or heparin the administration of drug to patients taking drug should be done extremely cautiously and patients should be closely monitored 	DDI-advise
DDI-DrugBank.d484.s0.p35	drug may interact with the follow medicinal drug acetaminophen tylenol antibiotics such as ampicillin and tetracycline anticonvulsants dilantin phenobarbital tegretol trileptal topamax felbatol antifungals gris peg nizoral sporanox atorvastatin atorvastatin atromid s atromid s cyclosporine neoral sandimmune hiv drugs classified as protease inhibitor agenerase crixivan fortovase invirase kaletra norvir viracept morphine astramorph kadian ms contin drug prednisolone prelone rifadin rifampin st whoremonger wort temazepam theophylline theo dur and vitamin c	DDI-int
DDI-DrugBank.d484.s0.p35	drug may interact with the following medications acetaminophen tylenol antibiotics such as reciprocal ohm ampicillin and restoril tetracycline anticonvulsants dilantin phenobarbital tegretol trileptal topamax felbatol antifungals gris peg nizoral ritonavir sporanox atorvastatin lipitor clofibrate atromid s cyclosporine neoral sandimmune hiv drugs classified as protease inhibitors agenerase crixivan fortovase invirase kaletra norvir viracept morphine astramorph kadian ms contin drug prednisolone prelone rifadin rifampin st johns wort pediapred temazepam proteolytic enzyme theophylline theo dur and vitamin c	DDI-int
DDI-DrugBank.d484.s0.p35	drug may crixivan with the following medications acetaminophen tylenol antibiotics such tetracycline vitamin and as anticonvulsants dilantin phenobarbital tegretol trileptal topamax felbatol antifungals gris peg nizoral sporanox atorvastatin lipitor rifampin atromid s wort neoral sandimmune hiv drugs classified and protease inhibitors agenerase interact fortovase invirase kaletra norvir viracept morphine astramorph kadian ms contin drug prednisolone prelone rifadin clofibrate st johns cyclosporine temazepam theophylline theo dur as ampicillin c	DDI-int
DDI-DrugBank.d484.s0.p35	drug may interact with the following medications acetaminophen tylenol antibiotics such as ampicillin and tetracycline anticonvulsants dilantin phenobarbital tegretol trileptal topamax felbatol antifungals gris peg nizoral sporanox atorvastatin lipitor clofibrate atromid s cyclosporine neoral sandimmune hiv drugs classified as protease inhibitors agenerase crixivan fortovase invirase kaletra norvir viracept morphine astramorph kadian ms contin drug prednisolone prelone rifadin rifampin st johns wort temazepam theophylline theo dur and vitamin c 	DDI-int
DDI-DrugBank.d176.s9.p19	antacids in a clinical pharmacology study coadministration of an antacid drug magnesium hydroxide and simethicone with drug reduced serum levels and urinary excretion of fosinoprilat as compared with fosinopril administered alone suggesting that antacids may impair absorption of fosinopril 	DDI-mechanism
DDI-DrugBank.d419.s5.p2	in common with other broad spectrum antibiotics drug may reduce the efficacy of oral drug 	DDI-effect
DDI-DrugBank.d446.s0.p4	may interact with antidepressants aspirin barbiturates bromocriptine drug supplements corticosteroids corticotropin cyclosporine dantrolene nicotine somatropin tamoxifen and	DDI-int
DDI-DrugBank.d446.s0.p4	drug may interact with antidepressants aspirin barbiturates bromocriptine drug supplements corticosteroids corticotropin cyclosporine dantrolene nicotine somatropin estrogen antagonist and warfarin	DDI-int
DDI-DrugBank.d446.s0.p4	barbiturates may interact with antidepressants aspirin drug bromocriptine drug supplements corticosteroids corticotropin cyclosporine dantrolene nicotine somatropin tamoxifen and warfarin	DDI-int
DDI-DrugBank.d446.s0.p4	drug may interact with antidepressants aspirin barbiturates bromocriptine drug supplements corticosteroids corticotropin cyclosporine dantrolene nicotine somatropin tamoxifen and warfarin 	DDI-int
DDI-DrugBank.d466.s17.p1	these studies indicate that drug or erythromycin co administration enhances drug gastrointestinal absorption 	DDI-mechanism
DDI-DrugBank.d368.s12.p0	drug increases drug excretion and the lithium may be decreased 	DDI-mechanism
DDI-DrugBank.d476.s4.p0	concurrent use of drug increases the metabolic clearance of drug resulting in a shortened elimination half life of zebeta 	DDI-mechanism
DDI-DrugBank.d526.s17.p2	drug phenytoin or rifampin increased metabolic clearance of drug because of the induction of hepatic enzymes 	DDI-mechanism
DDI-DrugBank.d484.s0.p13	drug may interact with the following medications acetaminophen tylenol antibiotics such as ampicillin and tetracycline anticonvulsants atorvastatin dilantin phenobarbital tegretol trileptal topamax felbatol antifungals drug nizoral proteolytic enzyme sporanox prelone phenytoin atorvastatin lipitor clofibrate atromid s cyclosporine neoral sandimmune hiv drugs classified as protease acetaminophen inhibitors agenerase crixivan fortovase invirase kaletra norvir viracept morphine astramorph kadian ms contin phenylbutazone prednisolone prelone rifadin rifampin st johns wort temazepam theophylline theo dur and reciprocal ohm vitamin c	DDI-int
DDI-DrugBank.d484.s0.p13	dose may interact with the following medications panadol tylenol antibiotic drug such as ampicillin and tetracycline anticonvulsants dilantin phenobarbital tegretol trileptal topamax felbatol antifungals dose nizoral sporanox atorvastatin lipitor clofibrate atromid s cyclosporine neoral sandimmune hiv drugs classified ad as protease inhibitors agenerase indinavir fortovase invirase kaletra norvir viracept morphine astramorph kadian ms contin phenylbutazone pediapred prelone rifadin rifampin st johns wort temazepam theophylline theo dur and vitamin c	DDI-int
DDI-DrugBank.d484.s0.p13	drug may interact the following medications acetaminophen tylenol antibiotics such as ampicillin and tetracycline anticonvulsants dilantin phenobarbital tegretol trileptal topamax felbatol antifungals drug nizoral sporanox atorvastatin lipitor atromid s cyclosporine sandimmune hiv drugs classified as protease agenerase crixivan fortovase invirase kaletra morphine kadian ms contin phenylbutazone prednisolone prelone rifadin rifampin st johns wort temazepam theophylline theo dur and vitamin c	DDI-int
DDI-DrugBank.d484.s0.p13	drug may interact with the following medications acetaminophen tylenol antibiotics such as ampicillin and tetracycline anticonvulsants dilantin phenobarbital tegretol trileptal topamax felbatol antifungals drug nizoral sporanox atorvastatin lipitor clofibrate atromid s cyclosporine neoral sandimmune hiv drugs classified as protease inhibitors agenerase crixivan fortovase invirase kaletra norvir viracept morphine astramorph kadian ms contin phenylbutazone prednisolone prelone rifadin rifampin st johns wort temazepam theophylline theo dur and vitamin c 	DDI-int
DDI-DrugBank.d340.s6.p6	drugs that should not be coadministered with drug antiarrhythmics amiodarone quinidine antihistamines astemizole terfenadine antimigraine drug antimycobacterial agents rifampin benzodiazepines midazolam triazolam gi motility agents cisapride	DDI-advise
DDI-DrugBank.d131.s10.p8	data from in vitro studies of benzodiazepines other than drug suggest a drug interaction for the following ergotamine drug nicardipine and nifedipine	DDI-int
DDI-DrugBank.d131.s10.p8	data from canvass in vitro studies of benzodiazepines other than stick with drug suggest a possible drug interaction for the following ergotamine cyclosporine drug nicardipine and nifedipine	DDI-int
DDI-DrugBank.d131.s10.p8	data from nicardipine vitro studies the benzodiazepines other than drug suggest a possible drug interaction for of following ergotamine cyclosporine drug in and nifedipine	DDI-int
DDI-DrugBank.d131.s10.p8	data from in vitro studies of benzodiazepines other than drug suggest a possible drug interaction for the following ergotamine cyclosporine drug nicardipine and nifedipine 	DDI-int
DDI-DrugBank.d87.s3.p0	in a study involving healthy subjects receiving drug and drug concurrently plasma flecainide levels were increased about and propranolol levels were increased about compared to control values 	DDI-mechanism
DDI-DrugBank.d558.s28.p0	in patients the concomitant administration of drug with drug was associated with a higher occurrence of torsade de pointes 	DDI-effect
DDI-DrugBank.d450.s6.p5	drug kaolin pectin sulfasalazine neomycin cholestyramine certain anticancer drugs and metoclopramide may interfere with intestinal drug absorption resulting in unexpectedly low serum concentrations 	DDI-mechanism
DDI-DrugBank.d75.s14.p13	the effects of medicinal products with similar properties such as inotropes milrinone enoximone amrinone drug and cilostazol may be exacerbated by drug 	DDI-effect
DDI-DrugBank.d559.s1.p11	butalbital drug and caffeine may enhance the effects of other narcotic analgesics drug general anesthetics tranquilizers such as chlordiazepoxide sedative hypnotics or other cns depressants causing increased cns depression 	DDI-effect
DDI-DrugBank.d328.s39.p0	coadministration with drug increased exposure of drug auc by 	DDI-mechanism
DDI-DrugBank.d150.s3.p0	drug may enhance the seizure risk in patients taking drug 	DDI-effect
DDI-DrugBank.d531.s79.p1	drug has the potential to decrease plasma concentrations of itraconazole and drug 	DDI-mechanism
DDI-DrugBank.d94.s4.p9	agents that are cyp a inhibitors that have been found or are expected to increase plasma levels of drug are the following acetazolamide azole antifungals cimetidine clarithromycin dalfopristin danazol delavirdine diltiazem erythromycin drug fluvoxamine grapefruit juice isoniazid itraconazole ketoconazole loratadine nefazodone niacinamide nicotinamide protease inhibitors propoxyphene quinine quinupristin troleandomycin valproate verapamil zileuton 	DDI-mechanism
DDI-DrugBank.d568.s16.p5	sumatriptan there have been rare postmarketing reports describing patients with weakness hyperreflexia and incoordination following the use of a selective serotonin reuptake inhibitor drug and drug 	DDI-effect
DDI-DrugBank.d324.s16.p0	multiple dose administration of the potent cyp a inducer drug mg every hours q h for days however reduced drug cmax and auc by approximately 	DDI-mechanism
