DDI-DrugBank.d776.s16.p2	Rifampin: @DRUG$ enhances the metabolism of concurrently administered @DRUG$.	DDI-mechanism
DDI-DrugBank.d703.s0.p16	Interaction with Other Central Nervous System Depressants: @DRUG$ SHOULD BE USED WITH GREAT CAUTION AND IN REDUCED DOSAGE IN PATIENTS WHO ARE CONCURRENTLY RECEIVING OTHER NARCOTIC ANALGESICS, GENERAL ANESTHETICS, PHENOTHIAZINES, OTHER TRANQUILIZERS, SEDATIVE-HYPNOTICS (INCLUDING BARBITURATES), @DRUG$ AND OTHER CNS DEPRESSANTS (INCLUDING ALCOHOL).	DDI-advise
DDI-DrugBank.d610.s3.p0	@DRUG$ decreases the elimination of @DRUG$ causing an increase in overall exposure . The addition of methadone has no clinically significant effect on the pharmacokinetic properties of abacavir.	DDI-mechanism
DDI-DrugBank.d781.s12.p2	Gentamicin: Animal data have suggested the possibility of interaction between @DRUG$ and @DRUG$.	DDI-int
DDI-DrugBank.d695.s0.p0	While co-administration of @DRUG$    appeared to increase the clearance of @DRUG$ by 70%, these results are not conclusive because of the small number of subjects studied and because patients took variable doses of Cerezyme.	DDI-mechanism
DDI-DrugBank.d710.s5.p0	Coadministration with @DRUG$ reduced the peak concentration and AUC values for @DRUG$ by approximately 11%.	DDI-mechanism
DDI-MedLine.d190.s8.p0	@DRUG$-mediated retinal transduction is improved by co-injection of @DRUG$ or chondroitin ABC lyase.	DDI-effect
DDI-MedLine.d164.s3.p0	In an in vitro assay, @DRUG$ induced HER2 expression at the cell surface of HER2-positive breast cancer cell lines, leading to the enhancement of @DRUG$-mediated ADCC.	DDI-effect
DDI-DrugBank.d773.s2.p8	Anticoagulants (such as @DRUG$ and vitamin K antagonists) and drugs that alter platelet function (such as acetylsalicylic acid, dipyridamole, and GP IIb/IIIa inhibitors) may increase the risk of bleeding if administered prior to, during, or after @DRUG$ therapy.	DDI-effect
DDI-DrugBank.d637.s2.p20	Interaction with Mixed Agonist/Antagonist Opioid Analgesics: Agonist/antagonist analgesics (i.e., pentazocine, nalbuphine, butorphanol, or @DRUG$) should NOT be administered to patients who have received or are receiving a course of therapy with a proof @DRUG$.	DDI-advise
DDI-DrugBank.d711.s2.p4	Absorption of @DRUG$ is impaired by antacids containing aluminum, calcium or magnesium, and @DRUG$-containing preparations.	DDI-mechanism
DDI-DrugBank.d632.s0.p2	Due to its effects on gastric emptying, @DRUG$ therapy should not be considered for patients taking drugs that alter gastrointestinal motility (e.g., anticholinergic agents such as atropine) and agents that slow the intestinal absorption of nutrients (e.g., @DRUG$).	DDI-advise
DDI-DrugBank.d636.s3.p4	@DRUG$ may also affect the effects of other drugs, which include some steroid medications, warfarin, certain heart medicines, birth control pills, anti-infective medicines, furosemide and @DRUG$ Please note that Mephenytoin may interact with other drugs that are not listed here.	DDI-effect
DDI-DrugBank.d689.s1.p3	MAO Inhibitors - The pressor effect of @DRUG$ is markedly potentiated in patients receiving @DRUG$ (MAOI).	DDI-effect
DDI-DrugBank.d648.s6.p2	Caution should be used when @DRUG$ is coadministered with other highly protein-bound drugs, such as clofibrate, indomethacin, @DRUG$, ibuprofen, diazepam, and diazoxide.	DDI-advise
DDI-DrugBank.d638.s2.p1	Human pharmacologic studies have shown that @DRUG$ may inhibit the metabolism of coumarin anticoagulants, @DRUG$ (phenobarbital, diphenylhydantoin, primidone), phenylbutazone, and tricyclic drugs (imipramine, clomipramine, desipramine).	DDI-mechanism
DDI-DrugBank.d756.s7.p4	Caffeine and/or stimulantes of the @DRUG$/amphetamine type may counteract the specific actions of @DRUG$.	DDI-effect
DDI-DrugBank.d781.s0.p2	Diuretics: Patients on @DRUG$, and especially those started recently, may occasionally experience an excessive reduction of blood pressure after initiation of @DRUG$    Tablets therapy.	DDI-effect
DDI-DrugBank.d630.s1.p0	Caution is advised for patients receiving high-dose @DRUG$ and @DRUG$ concomitantly, as anorexia, tachypnea, lethargy, coma and death have been reported with concomitant use of high-dose aspirin and carbonic anhydrase inhibitors.	DDI-advise
DDI-DrugBank.d722.s0.p4	There is usually complete cross-resistance between PURINETHOL (@DRUG$) and TABLOID brand @DRUG$.	DDI-effect
DDI-DrugBank.d675.s7.p1	Caution should be exercised when @DRUG$    (methylergonovine maleate) is used concurrently with other @DRUG$ or ergot alkaloids.	DDI-advise
DDI-DrugBank.d602.s2.p0	Caution is recommended when administering @DRUG$ with @DRUG$.	DDI-advise
DDI-DrugBank.d603.s5.p63	ProAmatine. Alpha-adrenergic blocking agents, such as prazosin, terazosin, and doxazosin, can antagonize the effects of ProAmatine. Potential for Drug Interactions: It appears possible, although there is no supporting experimental evidence, that the high renal clearance of @DRUG$ (a base) is due to active tubular secretion by the base-secreting system also responsible for the secretion of such drugs as @DRUG$, cimetidine, ranitidine, procainamide, triamterene, flecainide, and quinidine.	DDI-mechanism
DDI-DrugBank.d751.s1.p0	The use of @DRUG$, in combination with @DRUG$ and aspirin, has been associated with an increase in bleeding compared to heparin and aspirin alone (see	DDI-effect
DDI-DrugBank.d775.s10.p20	Other drugs which may enhance the neuromuscular blocking action of nondepolarizing agents such as @DRUG$ include certain antibiotics (e.g., aminoglycosides, tetracyclines, bacitracin, polymyxins, @DRUG$, clindamycin, colistin, and sodium colistimethate), magnesium salts, lithium, local anesthetics, procainamide, and quinidine.	DDI-int
DDI-DrugBank.d639.s2.p0	Co-administration of @DRUG$ with inducers of the CYP3A4 family (e.g., @DRUG$, phenytoin, carbamazepine, rifampin, rifabutin, rifapentin, phenobarbital, St. Johns Wort) may decrease sunitinib concentrations.	DDI-mechanism
DDI-DrugBank.d576.s6.p9	@DRUG$ competes with a number of drugs for protein binding sites, notably penicillin, thiopental, thyroxine, triiodothyronine, phenytoin, sulfinpyrazone, naproxen, warfarin, methotrexate, and possibly @DRUG$.	DDI-mechanism
DDI-DrugBank.d726.s1.p61	A multiple dose drug-drug interaction study demonstrated that ketoconazole approximately doubled paricalcitol AUC0-   . Since paricalcitol is partially metabolized by CYP3A and ketoconazole le is known to be a strong inhibitor of cytochrome P450 3A enzyme, care should be taken while dosing @DRUG$ with ketoconazole and other strong P450 3A inhibitors including atazanavir, clarithromycin, indinavir, itraconazole, nefazodone, nelfinavir, @DRUG$, saquinavir, telithromycin or voriconazole.	DDI-advise
DDI-DrugBank.d780.s4.p2	CNS depressant medications: Concurrent use of @DRUG$ and @DRUG$ may result in additive depressant effects.	DDI-effect
DDI-DrugBank.d597.s19.p3	Lithium: In clinical trials, @DRUG$ have produced an elevation of plasma @DRUG$ levels and a reduction in renal lithium clearance.	DDI-mechanism
DDI-DrugBank.d722.s0.p3	There is usually complete cross-resistance between PURINETHOL (@DRUG$) and @DRUG$ brand Thioguanine.	DDI-effect
DDI-DrugBank.d782.s0.p1	@DRUG$ can interact with the drugs of the following categories:  - Blood dyscrasia: can cause unpredictable myelotoxicity - Bone marrow depressants: can cause a predictable dose-related myelotoxicity - Radiation therapy: may cause marrow depression - Neurotoxic medications: can cause neurologic toxicity - Phenytoin: can increase seizure activity - @DRUG$: may potentiate the replication of the vaccine virus, may increase the side effects of the vaccination, and decrease patient's response to the vaccine - Mitomycin-C: may cause shortness of breath and bronchospasm - Killed virus vaccines: may decrease patient's response to the vaccine	DDI-int
DDI-DrugBank.d775.s10.p23	Other drugs which may enhance the neuromuscular blocking action of nondepolarizing agents such as @DRUG$ include certain antibiotics (e.g., aminoglycosides, tetracyclines, bacitracin, polymyxins, lincomycin, clindamycin, colistin, and @DRUG$), magnesium salts, lithium, local anesthetics, procainamide, and quinidine.	DDI-int
DDI-DrugBank.d606.s0.p1	@DRUG$ and beta adrenergic blockers increase the effects of @DRUG$.	DDI-effect
DDI-DrugBank.d763.s3.p24	Phenytoin, Carbamazepine, and Rifampicin: In patients treated with potent inducers of CYP3A4 (i.e., phenytoin, @DRUG$, and rifampicin), the clearance of ondansetron was significantly increased and @DRUG$ blood concentrations were decreased.	DDI-mechanism
DDI-DrugBank.d601.s0.p0	@DRUG$ may decrease the effectiveness of oral @DRUG$, certain antibiotics, quinidine, theophylline, corticosteroids, anticoagulants, and beta blockers.	DDI-int
DDI-DrugBank.d600.s1.p2	Concurrent use of alcohol and other @DRUG$ may increase the CNS depressant effects of @DRUG$ or these other medications.	DDI-effect
DDI-MedLine.d216.s0.p1	Exposure to oral @DRUG$ is unaffected by itraconazole but greatly increased by @DRUG$.	DDI-effect
DDI-DrugBank.d588.s4.p2	Digitalis Glycosides: @DRUG$-induced hypokalemia can increase the sensitivity of the myocardium to @DRUG$.	DDI-effect
DDI-DrugBank.d678.s1.p0	The metabolism of @DRUG$ is accelerated by @DRUG$;	DDI-mechanism
DDI-DrugBank.d611.s0.p0	Other @DRUG$ should not be used concomitantly with @DRUG$    (metaproterenol sulfate USP) because they may have additive effects.	DDI-advise
DDI-DrugBank.d585.s0.p0	The following agents may increase certain actions or side effects of @DRUG$: @DRUG$, antiarrhythmic agents of class I (e.g., quinidine), antihistamines, antipsychotic agents (e.g., phenothiazines), benzodiazepines, MAO inhibitors, narcotic analgesics (e.g., meperidine), nitrates and nitrites, sympathomimetic agents, tricyclic antidepressants, and other drugs having anticholinergic activity.	DDI-effect
DDI-MedLine.d216.s3.p0	@DRUG$ treatment increased the mean area under the plasma concentration-time curve extrapolated to infinity (AUC(0-   )) of oral @DRUG$ by 2.4-fold, whereas itraconazole treatment did not increase the exposure to S-ketamine.	DDI-mechanism
DDI-DrugBank.d655.s0.p10	@DRUG$ may interact with antidepressants (tricyclic type), MAO inhibitors (e.g., phenelzine, linezolid, tranylcypromine, isocarboxazid, selegiline, furazolidone), quinidine, @DRUG$, antihistamines (e.g., diphenhydramine), other anticholinergics, potassium chloride supplements, antacids, absorbent-type anti-diarrhea medicines (e.g., kaolin-pectin), phenothiazines (e.g., chlorpromazine, promethazine).	DDI-int
DDI-DrugBank.d739.s15.p1	It is reasonable to employ appropriate clinical monitoring when potent cytochrome P450 enzyme inducers, such as @DRUG$ or rifampin, are co-administered with @DRUG$.	DDI-advise
DDI-DrugBank.d716.s1.p0	Changes in @DRUG$ and other diabetes drug therapies may be necessary during treatment with @DRUG$.	DDI-advise
DDI-DrugBank.d639.s0.p3	Co-administration of @DRUG$ with strong inhibitors of the CYP3A4 family (e.g., ketoconazole, itraconazole, clarithromycin, @DRUG$, indinavir, nefazodone, nelfinavir, ritonavir, saquinavir, telithromycin, voriconizole) may increases sunitinib concentrations.	DDI-mechanism
DDI-DrugBank.d676.s2.p0	Because @DRUG$ exhibits some monoamine oxidase inhibitory activity, @DRUG$, tricyclic antidepressant drugs (e.g., amitriptyline HCl, imipramine HCl) and other drugs and foods with known high tyramine content, such as wine, yogurt, ripe cheese and bananas, should be avoided.	DDI-advise
DDI-DrugBank.d781.s2.p0	If @DRUG$ cannot be interrupted, close medical supervision should be provided with the first dose of @DRUG$    Tablets, for at least two hours and until blood pressure has stabilized for another hour.	DDI-advise
DDI-MedLine.d218.s8.p1	@DRUG$ users had an increased odds ratio of gastrointestinal bleeding upon initiation of citalopram (OR   =   1.73 [95% CI, 1.25-2.38]), @DRUG$ (OR   =   1.63 [95% CI, 1.11-2.38]), paroxetine (OR   =   1.64 [95% CI, 1.27-2.12]), amitriptyline (OR   =   1.47 [95% CI, 1.02-2.11]).	DDI-effect
DDI-DrugBank.d726.s1.p63	A multiple dose drug-drug interaction study demonstrated that ketoconazole approximately doubled paricalcitol AUC0-   . Since paricalcitol is partially metabolized by CYP3A and ketoconazole le is known to be a strong inhibitor of cytochrome P450 3A enzyme, care should be taken while dosing @DRUG$ with ketoconazole and other strong P450 3A inhibitors including atazanavir, clarithromycin, indinavir, itraconazole, nefazodone, nelfinavir, ritonavir, saquinavir, @DRUG$ or voriconazole.	DDI-advise
DDI-MedLine.d195.s4.p0	In the present study @DRUG$ (10 mg/kg) significantly increased the dose-dependent antinociceptive activity of @DRUG$ evaluated by both acetic acid writhing and formalin test, when it was administered with ibuprofen.	DDI-effect
DDI-DrugBank.d725.s0.p2	Vasopressors, particularly @DRUG$, may cause serious cardiac arrhythmias during @DRUG$ anesthesia and therefore should be used only with great caution or not at all.	DDI-effect
DDI-DrugBank.d601.s0.p1	@DRUG$ may decrease the effectiveness of oral contraceptives, certain @DRUG$, quinidine, theophylline, corticosteroids, anticoagulants, and beta blockers.	DDI-int
DDI-DrugBank.d752.s6.p5	Inducers of CYP3A4 Isozymes: Cytochrome P450 inducers, such as rifampin, carbamazepine, and @DRUG$, induce metabolism and caused a markedly decreased C max and AUC of oral @DRUG$ in adult studies.	DDI-mechanism
DDI-MedLine.d179.s7.p0	When cells were exposed to @DRUG$ followed by @DRUG$, synergism was observed.	DDI-effect
DDI-DrugBank.d603.s2.p18	The use of drugs that stimulate alpha-adrenergic receptors (e.g., phenylephrine, pseudoephedrine, ephedrine, phenylpropanolamine or @DRUG$) may enhance or potentiate the pressor effects of @DRUG$   . Therefore, caution should be used when ProAmatine    is administered concomitantly with agents that cause vasoconstriction.	DDI-effect
DDI-DrugBank.d775.s10.p15	Other drugs which may enhance the neuromuscular blocking action of nondepolarizing agents such as @DRUG$ include certain @DRUG$ (e.g., aminoglycosides, tetracyclines, bacitracin, polymyxins, lincomycin, clindamycin, colistin, and sodium colistimethate), magnesium salts, lithium, local anesthetics, procainamide, and quinidine.	DDI-int
DDI-DrugBank.d615.s0.p5	@DRUG$ may enhance the sedative effects of central nervous system depressants including alcohol, barbiturates, hypnotics, narcotic analgesics, @DRUG$, and tranquillisers.	DDI-effect
DDI-DrugBank.d752.s1.p5	Drugs such as @DRUG$, diltiazem, verapamil, ketoconazole, fluconazole and itraconazole were shown to significantly increase the C max and AUC of orally administered @DRUG$.	DDI-mechanism
DDI-DrugBank.d763.s3.p21	Phenytoin, Carbamazepine, and Rifampicin: In patients treated with potent inducers of CYP3A4 (i.e., @DRUG$, carbamazepine, and rifampicin), the clearance of ondansetron was significantly increased and @DRUG$ blood concentrations were decreased.	DDI-mechanism
DDI-DrugBank.d598.s0.p0	@DRUG$ may inhibit the hepatic metabolism of @DRUG$.	DDI-mechanism
DDI-DrugBank.d597.s4.p1	however, as with other @DRUG$, concomitant administration of meloxicam and @DRUG$ is not generally recommended because of the potential for increased adverse effects.	DDI-advise
DDI-DrugBank.d653.s1.p2	Drugs that induce hepatic enzymes such as @DRUG$, phenytoin and rifampin may increase the clearance of @DRUG$ and may require increases in corticosteroid dose to achieve the desired response.	DDI-mechanism
DDI-DrugBank.d622.s2.p2	2 - 4 The following precautions should be kept in mind in the treatment of anticholinesterase poisoning, although they do not bear directly on the use of pralidoxime: since @DRUG$ are potentiated by the @DRUG$, they should be used cautiously in the treatment of convulsions;	DDI-effect
DDI-DrugBank.d628.s3.p0	During maintenance of anesthesia or sedation, the rate of @DRUG$ Injectable Emulsion administration should be adjusted according to the desired level of anesthesia or sedation and may be reduced in the presence of supplemental @DRUG$ (eg, nitrous oxide or opioids).	DDI-advise
DDI-DrugBank.d603.s5.p67	ProAmatine. Alpha-adrenergic blocking agents, such as prazosin, terazosin, and doxazosin, can antagonize the effects of ProAmatine. Potential for Drug Interactions: It appears possible, although there is no supporting experimental evidence, that the high renal clearance of @DRUG$ (a base) is due to active tubular secretion by the base-secreting system also responsible for the secretion of such drugs as metformin, cimetidine, ranitidine, procainamide, @DRUG$, flecainide, and quinidine.	DDI-mechanism
DDI-DrugBank.d585.s0.p9	The following agents may increase certain actions or side effects of @DRUG$: amantadine, antiarrhythmic agents of class I (e.g., quinidine), antihistamines, antipsychotic agents (e.g., phenothiazines), benzodiazepines, MAO inhibitors, narcotic analgesics (e.g., @DRUG$), nitrates and nitrites, sympathomimetic agents, tricyclic antidepressants, and other drugs having anticholinergic activity.	DDI-effect
DDI-DrugBank.d776.s17.p0	Depending on clinical circumstances, consideration should be given to increasing the dose of @DRUG$ when it is administered with @DRUG$.	DDI-advise
DDI-DrugBank.d726.s1.p54	A multiple dose drug-drug interaction study demonstrated that ketoconazole approximately doubled paricalcitol AUC0-   . Since paricalcitol is partially metabolized by CYP3A and ketoconazole le is known to be a strong inhibitor of cytochrome P450 3A enzyme, care should be taken while dosing @DRUG$ with @DRUG$ and other strong P450 3A inhibitors including atazanavir, clarithromycin, indinavir, itraconazole, nefazodone, nelfinavir, ritonavir, saquinavir, telithromycin or voriconazole.	DDI-advise
DDI-DrugBank.d650.s0.p23	Dopamine antagonists, such as the neuroleptics (phenothiazines, butyrophenones, @DRUG$ ) or metoclopramide, ordinarily should not be administered concurrently with @DRUG$ (a dopamine agonist);	DDI-advise
DDI-DrugBank.d737.s6.p39	Other drugs eliminated via renal secretion: Population pharmacokinetic analysis suggests that coadministration of drugs that are secreted by the cationic transport system (e.g., cimetidine, ranitidine, diltiazem, @DRUG$, verapamil, quinidine, and quinine) decreases the oral clearance of @DRUG$ by about 20%, while those secreted by the anionic transport system (e.g., cephalosporins, penicillins, indomethacin, hydrochlorothiazide, and chlorpropamide) are likely to have little effect on the oral clearance of pramipexole.	DDI-mechanism
DDI-DrugBank.d711.s1.p2	Since bacteriostatic drugs may interfere with the bactericidal action of penicillin, it is advisable to avoid giving @DRUG$ in conjunction with @DRUG$.	DDI-advise
DDI-DrugBank.d775.s11.p19	The neuromuscular blocking effect of MIVACRON may be enhanced by drugs that reduce plasma cholinesterase activity (e.g., chronically administered oral contraceptives, glucocorticoids, or certain monoamine oxidase inhibitors) or by drugs that irreversibly inhibit plasma cholinesterase . Resistance to the neuromuscular blocking action of nondepolarizing @DRUG$ has been demonstrated in patients chronically administered phenytoin or @DRUG$.	DDI-effect
DDI-DrugBank.d744.s0.p2	Acromegalic patients with diabetes mellitus being treated with insulin and/or oral @DRUG$ agents may require dose reductions of these therapeutic agents after the initiation of therapy with @DRUG$.	DDI-advise
DDI-DrugBank.d758.s0.p0	The CNS depressant effects of @DRUG$ may be additive with that of other @DRUG$..	DDI-effect
DDI-DrugBank.d709.s1.p8	Concomitant administrations not recommended:  - Terfenadine and astemizole: Certain @DRUG$ interact with terfenadine and @DRUG$ leading to increased serum concentrations of the latter.	DDI-int
DDI-DrugBank.d642.s0.p0	Prothrombin time or other suitable anticoagulation test should be monitored if @DRUG$ is administered with @DRUG$.	DDI-advise
DDI-DrugBank.d753.s3.p0	It has been reported that the incidence of bradycardia was increased when @DRUG$ was combined with @DRUG$ for induction of anesthesia.	DDI-effect
DDI-DrugBank.d725.s3.p0	The pressor response of @DRUG$ may also be potentiated by @DRUG$.	DDI-effect
DDI-DrugBank.d756.s4.p0	Exert particular caution in combining @DRUG$ with other @DRUG$ (tricyclic antidepressants and antiparkinsonian-agents): Particularly the elderly may develop delirium, high fever, severe obstipation, even ileus and glaucoma.	DDI-advise
DDI-MedLine.d214.s5.p0	Acute administration of @DRUG$ or @DRUG$ failed to influence locomotion in mice, while their combination normalized motor activity.	DDI-effect
DDI-DrugBank.d715.s0.p0	Caution should be observed in administering @DRUG$ to patients receiving @DRUG$ or haloperidol because the extrapyramidal effects of these drugs can be expected to be potentiated by inhibition of catecholamine synthesis.	DDI-advise
DDI-DrugBank.d741.s0.p0	In a pharmacokinetic study of 18 chronic hepatitis C patients concomitantly receiving @DRUG$, treatment with @DRUG$ once weekly for 4 weeks was associated with a mean increase of 16% in methadone AUC;	DDI-mechanism
DDI-DrugBank.d655.s0.p11	@DRUG$ may interact with antidepressants (tricyclic type), MAO inhibitors (e.g., phenelzine, linezolid, tranylcypromine, isocarboxazid, selegiline, furazolidone), quinidine, amantadine, @DRUG$ (e.g., diphenhydramine), other anticholinergics, potassium chloride supplements, antacids, absorbent-type anti-diarrhea medicines (e.g., kaolin-pectin), phenothiazines (e.g., chlorpromazine, promethazine).	DDI-int
DDI-DrugBank.d633.s9.p2	When @DRUG$ or other hepatic enzyme inducers such as rifampin and phenobarbital have been taken concurrently with @DRUG$   , lowered Mexitil    plasma levels have been reported.	DDI-mechanism
DDI-DrugBank.d727.s2.p1	In vitro data indicate that the phosphorylation of @DRUG$ is also inhibited at relevant concentrations by doxorubicin and @DRUG$.	DDI-effect
DDI-DrugBank.d607.s1.p1	Drugs which may potentiate the myeloproliferative effects of @DRUG$, such as lithium and @DRUG$, should be used with caution.	DDI-effect
DDI-DrugBank.d601.s0.p5	@DRUG$ may decrease the effectiveness of oral contraceptives, certain antibiotics, quinidine, theophylline, corticosteroids, @DRUG$, and beta blockers.	DDI-int
DDI-DrugBank.d638.s2.p3	Human pharmacologic studies have shown that @DRUG$ may inhibit the metabolism of coumarin anticoagulants, anticonvulsants (phenobarbital, @DRUG$, primidone), phenylbutazone, and tricyclic drugs (imipramine, clomipramine, desipramine).	DDI-mechanism
DDI-DrugBank.d607.s1.p0	Drugs which may potentiate the myeloproliferative effects of @DRUG$, such as @DRUG$ and corticosteroids, should be used with caution.	DDI-effect
DDI-DrugBank.d752.s3.p1	Although not studied, the potent cytochrome P450 3A4 inhibitors @DRUG$ and nelfinavir may cause intense and prolonged sedation and respiratory depression due to a decrease in plasma clearance of @DRUG$.	DDI-mechanism
DDI-DrugBank.d659.s2.p0	Concomitant administration of @DRUG$ and @DRUG$-containing drugs leads to increased theophylline levels and theophylline toxicity in some individuals.	DDI-mechanism
DDI-DrugBank.d629.s0.p0	Oral @DRUG$ has been reported to potentiate the anticoagulant effect of @DRUG$ and warfarin, resulting in a prolongation of prothrombin time.	DDI-effect
DDI-DrugBank.d734.s1.p0	Antihypertensive effects of @DRUG$ and related compounds may be counteracted when @DRUG$ are used concomitantly.	DDI-effect
DDI-DrugBank.d615.s0.p6	@DRUG$ may enhance the sedative effects of central nervous system depressants including alcohol, barbiturates, hypnotics, narcotic analgesics, sedatives, and @DRUG$.	DDI-effect
DDI-DrugBank.d713.s2.p10	Drugs Eliminated by Active Tubular Secretion: Although studies to assess drug-drug interactions with Sanctura have not been conducted, @DRUG$ has the potential for pharmacokinetic interactions with other drugs that are eliminated by active tubular secretion (e.g. digoxin, procainamide, @DRUG$, morphine, vancomycin, metformin and tenofovir).	DDI-mechanism
DDI-DrugBank.d633.s1.p0	In a formal, single-dose interaction study (n = 6 males) the clearance of @DRUG$ was decreased by 38% following the coadministration of @DRUG$, an inhibitor of CYP1A2.	DDI-mechanism
DDI-DrugBank.d782.s0.p0	@DRUG$ can interact with the drugs of the following categories:  - Blood dyscrasia: can cause unpredictable myelotoxicity - Bone marrow depressants: can cause a predictable dose-related myelotoxicity - Radiation therapy: may cause marrow depression - Neurotoxic medications: can cause neurologic toxicity - @DRUG$: can increase seizure activity - Live virus vaccines: may potentiate the replication of the vaccine virus, may increase the side effects of the vaccination, and decrease patient's response to the vaccine - Mitomycin-C: may cause shortness of breath and bronchospasm - Killed virus vaccines: may decrease patient's response to the vaccine	DDI-int
DDI-MedLine.d201.s9.p2	CRM197 induced apoptosis, and furthermore, the combination of @DRUG$ plus @DRUG$ enhanced cytotoxicity in a T-ALL cell line.	DDI-effect
DDI-DrugBank.d776.s10.p2	Phenytoin: @DRUG$ increases the plasma concentrations of @DRUG$.	DDI-mechanism
DDI-DrugBank.d680.s8.p1	Because of profound and long lasting inhibition of gastric acid secretion, @DRUG$ may interfere with absorption of drugs where gastric pH is an important determinant of their bioavailability (eg, ketoconazole, @DRUG$ esters, and iron salts).	DDI-mechanism
DDI-DrugBank.d698.s0.p5	Interactions for Vitamin B2 (Riboflavin):  @DRUG$ - impairs the intestinal absorption of @DRUG$	DDI-mechanism
DDI-DrugBank.d737.s4.p2	Cimetidine: @DRUG$, a known inhibitor of renal tubular secretion of organic bases via the cationic transport system, caused a 50% increase in @DRUG$ AUC and a 40% increase in half-life (N= 12).	DDI-mechanism
DDI-DrugBank.d639.s0.p10	Co-administration of @DRUG$ with strong inhibitors of the CYP3A4 family (e.g., ketoconazole, itraconazole, clarithromycin, atazanavir, indinavir, nefazodone, nelfinavir, ritonavir, saquinavir, telithromycin, @DRUG$) may increases sunitinib concentrations.	DDI-mechanism
DDI-DrugBank.d653.s4.p0	@DRUG$ may increase the clearance of chronic high dose @DRUG$.	DDI-mechanism
