23230131.T12.T34	Wild-type enzymes and variants of CDA (Lys27Gln and @CHEMICAL$) and DCK (Ile24Val, Ala119Gly, and Pro122Ser) were expressed in and purified from Escherichia coli, and enzyme kinetic parameters were estimated for cytarabine (Ara-C), dFdC, and its metabolite @GENE$ (dFdU) as substrates.	CPR:9
23583931.T3.T24	MRS2179, a P2Y1R blocker, prevented potentiation in EDL, but not soleus muscles, suggesting that in fast muscles @CHEMICAL$ activates @GENE$ but not P2X receptors.	CPR:3
16373326.T16.T30	When expressed heterologously in a mammalian cell line, @CHEMICAL$ mediates pH-dependent, Na(+)-independent uptake of proline, glycine, l-alanine and @GENE$.	CPR:9
3004501.T13.T37	Similar concentrations also inhibited the formation of leukotriene C4 (@CHEMICAL$) by @GENE$, a detergent-solubilized cell free particulate enzyme from RBL cells which is capable of coupling LTA4 to glutathione.	CPR:9
23024204.T9.T31	We recently showed that TETA is metabolized in vitro by @CHEMICAL$ catabolic enzyme spermidine/spermine-N(1)-acetyltransferase (@GENE$) and by thialysine acetyltransferase (SSAT2) to its monoacetylated derivative (MAT).	CPR:9
23401473.T13.T29	OATP1B1-, OATP1B3-, and @CHEMICAL$-mediated substrate transport was inhibited efficiently by silymarin (IC50 values of 1.3, 2.2 and 0.3 mM, respectively), @GENE$ (IC50 values of 9.7, 2.7 and 4.5 mM, respectively), silybin B (IC50 values of 8.5, 5.0 and 0.8 mM, respectively), and silychristin (IC50 values of 9.0, 36.4, and 3.6 mM, respectively).	CPR:4
23645211.T20.T27	Rats intoxicated with @CHEMICAL$ for 30 days, significantly increased tissue malondialdehyde (MDA) levels and significantly decreased enzymatic antioxidants superoxide dismutase, glutathione peroxidase and @GENE$ in the frontal cortex tissue.	CPR:4
9551716.T10.T30	In conclusion, these findings indicate that @CHEMICAL$ is a new potent antagonist radioligand which recognizes with high affinity both neurotensin NT1 and @GENE$ and represents thus an excellent tool to study neurotensin receptors in the rat brain.	CPR:6
23064031.T2.T17	These findings suggest that @CHEMICAL$ inhibited the EGF-induced invasion and migration of MDA-MB-231 cells via EGFR-dependent @GENE$/Akt signaling, leading to the down-regulation of MMP-9 expression.	CPR:4
23449197.T1.T11	Discovery of 7-methoxy-6-[4-(4-methyl-1,3-thiazol-2-yl)-1H-imidazol-5-yl]-1,3-benzothiazole (TASP0382088): a potent and selective transforming growth factor-b type I receptor inhibitor as a topical drug for alopecia. @CHEMICAL$ 11 (TASP0382088) was synthesized and evaluated as transforming growth factor-b (TGF-b) type I receptor (also known as activin receptor-like kinase 5 or @GENE$) inhibitor.	CPR:4
23407783.T15.T19	The @CHEMICAL$ antagonist @GENE$ prevents stress-induced cognitive deficit associated with hippocampal dysfunction: Comparison with paroxetine and D-cycloserine.	CPR:6
10561120.T3.T6	@CHEMICAL$, a potent inhibitor of @GENE$, at high concentration (500 microm ) caused only a 72% decrease in the utilization of resorufin.	CPR:4
23295229.T29.T38	@CHEMICAL$ (ALDH1A1) catalyzes the oxidation of toxic aldehydes to @GENE$.	CPR:9
16980198.T9.T23	Mutations in the 11beta-HSD2 gene cause a rare form of inherited hypertension, the syndrome of apparent mineralocorticoid excess (AME), in which @CHEMICAL$ activates the @GENE$ resulting in severe hypertension and hypokalemia.	CPR:3
19920913.T4.T17	@CHEMICAL$ is the first @GENE$ selective ERA approved for use in the US.	CPR:6
17089011.T2.T14	SK-Br3 cells cultured in the presence of topoisomerase IIalpha (@CHEMICAL$) inhibitors @GENE$ and etopoxide (VP-16) demonstrated a 2- to 3-fold increase in FAS promoter activity when compared with control cells growing in drug-free culture conditions.	CPR:4
23583009.T17.T36	Ethanol-stimulated (100mM) @CHEMICAL$ upregulation was suppressed by @GENE$ but further enhanced by HO-1 inhibition with resultant heme accumulation.	CPR:4
21318872.T1.T14	An essential control in experiments using Gy mice is to demonstrate that the abnormal phenotypes exhibited by these mice are abolished by providing replacement @CHEMICAL$ and this can be accomplished by breeding with CAG-@GENE$ mice that express SpmS from a ubiquitous promoter.	CPR:9
15382615.T5.T14	@CHEMICAL$ is an inhibitor of @GENE$ which is able to block the absorption of 30% of ingested fat.	CPR:4
23220742.T3.T20	P505-15 (also known as @CHEMICAL$) is a novel, highly selective, and orally bioavailable small molecule SYK inhibitor (SYK IC(50) = 1 nM) with anti-@GENE$ activity that is at least 80-fold greater than its affinity for other kinases.	CPR:4
16599255.T3.T13	Novel highly affine histamine H3 receptor ligands with additional inhibitory effects on the main histamine metabolizing enzyme in the brain, N-methyltransferase, chemically show structural elements of the @CHEMICAL$ inhibitor @GENE$.	CPR:4
16618126.T25.T48	These results indicate that the ATPase activity of the secretory granule @CHEMICAL$ is activated by phospholipids binding to a specific site whose properties (@GENE$ selectivity, dependence upon glycerol but not serine, stereochemistry, and vanadate sensitivity) are similar to, but distinct from, the properties of the substrate binding site of the plasma membrane flippase.	CPR:3
16982809.T4.T26	Here we demonstrate that PPARgamma, turns on retinoic acid synthesis by inducing the expression of @CHEMICAL$ and retinal metabolizing enzymes such as retinol dehydrogenase 10 and @GENE$ (RALDH2).	CPR:9
20089905.T11.T33	@CHEMICAL$ activates @GENE$ in neuron-like PC12 and B104 cells.	CPR:3
2922761.T15.T43	In contrast, serum @CHEMICAL$ was elevated in animals dosed with @GENE$ or 4HPR but not in those dose with ROAc.	CPR:3
12487427.T33.T75	In this work a novel approach combining HPLC-UV on-line with oaTOF-MS and ICPMS was applied to investigate in human and rat plasma the metabolism of labelled BK (79/81 Br-Phe5) BrBK in the presence of two new dual @CHEMICAL$/NEP inhibitors (@GENE$ and omapatrilat) currently under clinical trial.	CPR:4
15985434.T20.T30	Pyridoxal kinase (@CHEMICAL$) catalyzes the phosphorylation of pyridoxal, pyridoxamine, and @GENE$ in the presence of ATP and Zn2+.	CPR:9
1978244.T22.T28	Using the @CHEMICAL$ subtype-selective antagonists chlorethylclonidine (@GENE$), WB4101, and 5-methyl-urapidil, we have examined the possible heterogeneity in the alpha 1-adrenoceptor populations in rabbit aorta.	CPR:6
16982809.T3.T25	Here we demonstrate that PPARgamma, turns on @CHEMICAL$ synthesis by inducing the expression of retinol and retinal metabolizing enzymes such as @GENE$ and retinaldehyde dehydrogenase type 2 (RALDH2).	CPR:9
1712335.T15.T40	In anesthetized spontaneously hypertensive rats, the antihypertensive activity of carvedilol was nearly abolished by combined pretreatment of the rats with high doses of the @CHEMICAL$ antagonist, @GENE$ (1 mg/kg, iv), and the nonselective beta adrenoceptor antagonist, propranolol (3 mg/kg, iv), suggesting that the majority of the antihypertensive response produced by carvedilol may be accounted for by blockade of beta and alpha 1 adrenoceptors.	CPR:6
11078056.T3.T16	For instance, @CHEMICAL$ inhibits the growth of cultured colon cancer cells (HCA-7 and Moser-S) that express @GENE$ but has no effect on HCT-116 tumor cells that do not express COX-2.	CPR:4
1712335.T2.T32	@CHEMICAL$ produced significant inhibition of the @GENE$ mediated pressor response to cirazoline in the pithed rat, but had no effect on the alpha 2 adrenoceptor mediated pressor response to B-HT 933, suggesting that carvedilol is also an alpha 1 adrenoceptor antagonist at antihypertensive doses.	CPR:4
9730867.T6.T25	Although beta3AR mRNA was detectable in Con A-activated T lymphocytes, we could not demonstrate a functional activity in the regulation of cytokine expression: the @CHEMICAL$ agonist @GENE$ had no effect on the accumulation of the studied cytokine mRNAs, and did not significantly affect cellular cAMP levels.	CPR:5
17138606.T10.T15	Responsiveness to mechanical stimulation was unaffected. @CHEMICAL$ antagonism with @GENE$ reduced responses to 5-HT in controls but not during inflammation.	CPR:6
9211565.T17.T34	This study was designed to determine the gastroprotective properties of @CHEMICAL$ (CNT), a novel prokinetic benzamide derivative agonist of 5-HT4 and 5-HT1 receptors and @GENE$ antagonist, on mucosal injury produced by 50% (v/v) ethanol.	CPR:6
17259377.T3.T19	All three @CHEMICAL$ inhibited the diabetes-induced translocation of p50 (a subunit of NF-kappaB) into nuclei of retinal vascular endothelial cells of the isolated retinal vasculature, as well as of @GENE$ and p65 into nuclei of cells in the ganglion cell layer and inner nuclear layer on whole-retinal sections.	CPR:4
22422627.T5.T25	In TGF-b1-induced NPDFs, @CHEMICAL$ significantly inhibited the expression of a-SMA and collagen type I mRNA and reduced @GENE$ and collagen protein levels.	CPR:4
18996527.T7.T17	@CHEMICAL$ (NNMT) catalyses the conversion of @GENE$ to 1-methylnicotinamide and plays an important role in hepatic detoxification reactions.	CPR:9
17259377.T5.T21	Sulfasalazine (also as a representative of the @CHEMICAL$) inhibited the diabetes-induced upregulation of several inflammatory gene products, which are regulated by @GENE$, including vascular cell adhesion molecule, intracellular adhesion molecule-1, inducible nitric oxide synthase, and cyclooxygenase-2 in whole-retinal lysate.	CPR:4
23064031.T9.T34	The specific PI3K inhibitor, @CHEMICAL$, blocked significantly @GENE$-induced cell migration and invasion.	CPR:4
23485615.T11.T33	CK significantly inhibited @CHEMICAL$-induced increases in serum @GENE$ (ALT) and aspartate aminotransferase (AST) activities, fibrosis score, and hepatic malondialdehyde and collagen content.	CPR:3
17632107.T11.T27	The transcriptional activity of torafugu PPARalpha1 was enhanced 4.5- and 11.5-fold by @CHEMICAL$ and 5,8,11,14-eicosatetraynoic acid (ETYA) each at 10 microM, respectively, whereas that of @GENE$, 4.5- and 7.3-fold at the same concentration of the respective ligands, respectively.	CPR:3
16373326.T13.T30	When expressed heterologously in a mammalian cell line, @CHEMICAL$ mediates pH-dependent, Na(+)-independent uptake of @GENE$, glycine, l-alanine and alpha-(methylamino)isobutyric acid.	CPR:9
23254196.T7.T29	@CHEMICAL$ also reduced the formation of stress fibers by thrombin and suppressed thrombin-induced phosphorylation of @GENE$ (MLC) on Ser(19)/Thr(18) in endothelial cells (ECs).	CPR:4
10701840.T5.T25	Moreover, @CHEMICAL$ decreases the amount and phosphorylation of Lck and Raf-1 kinases and prevents activation of the @GENE$ kinase.	CPR:4
23220742.T3.T18	P505-15 (also known as @CHEMICAL$) is a novel, highly selective, and orally bioavailable small molecule @GENE$ inhibitor (SYK IC(50) = 1 nM) with anti-SYK activity that is at least 80-fold greater than its affinity for other kinases.	CPR:4
1590750.T6.T23	The identity of the lung @CHEMICAL$ was further demonstrated by their characteristic pH-activity profiles for @GENE$ oxidation, Km values for NAD and ethanol, and inhibition by 4-methylpyrazole or 1,10-phenanthroline.	CPR:9
23056222.T5.T23	Finally, @CHEMICAL$ suppressed unilateral ureteral obstruction (UUO)-induced renal fibrosis and alpha-SMA, fibronectin and @GENE$ expression in the obstructed kidneys from UUO mice, along with increased and decreased expression of Nrf2 and phospho-Smad3, respectively.	CPR:4
17259377.T3.T18	All three @CHEMICAL$ inhibited the diabetes-induced translocation of p50 (a subunit of @GENE$) into nuclei of retinal vascular endothelial cells of the isolated retinal vasculature, as well as of p50 and p65 into nuclei of cells in the ganglion cell layer and inner nuclear layer on whole-retinal sections.	CPR:4
20590599.T2.T15	KEY RESULTS: Several agonists were found to be highly subtype selective because of selective affinity (e.g. salmeterol and @CHEMICAL$, for the beta(2)-adrenoceptor over the beta(1) or @GENE$), while others (e.g. isoprenaline) had little affinity-selectivity.	CPR:5
12414329.T10.T23	This approach is validated by the clinical efficacy and safety of @CHEMICAL$, the pioneering drug for selective @GENE$ inhibitor therapy for ED.	CPR:4
14993281.T2.T39	@CHEMICAL$ is known to induce expression of the Burkitt's lymphoma receptor 1 (@GENE$) gene which propels RA-induced cell cycle arrest and differentiation of HL-60 human myeloblastic leukemia cells, motivating the present analysis of transcriptional regulation of blr1 expression by RA.	CPR:3
23401473.T3.T16	Furthermore, silymarin, @CHEMICAL$, and silybin B (100 mM) significantly inhibited @GENE$-mediated estradiol-17b-glucuronide and rosuvastatin uptake into human hepatocytes.	CPR:4
2859531.T10.T23	To study the mechanism underlying this phenomenon, the effects of the nonselective beta-adrenoceptor antagonists propranolol [no intrinsic sympathomimetic activity (ISA)], alprenolol (weak ISA) and mepindolol (strong ISA) on lymphocyte beta 2-adrenoceptor density--assessed by (+/-)-[125I]-iodocyanopindolol (ICYP) binding--and plasma renin activity (PRA) were investigated in male healthy volunteers aged 23-35 years. @CHEMICAL$ treatment (4 X 40 mg/day) increased the density of @GENE$ by 25% after 2 days; concomitantly PRA and heart rate were reduced.	CPR:3
23330546.T1.T11	@CHEMICAL$ are signaling molecules that activate nuclear receptors, such as farnesoid X receptor, pregnane X receptor, constitutive androstane receptor, and @GENE$, and play a critical role in the regulation of lipid, glucose, energy, and drug metabolism.	CPR:3
12487427.T18.T63	In rat plasma the BrBK half-life values in the absence or in the presence of GW660511X (530 nM) or omapatrilat (50 nM) were 9.31 +/- 1.7, 22.06 +/- 3.1 and 25.3 +/- 1.7 min, respectively and BrBK was degraded into BrBK1-8, BrBK1-7, BrBK1-5 and Br-Phe5 plus BrBK2-9, BrBK4-8 and BrBK2-8 metabolites not found in human plasma. GW660511X and @CHEMICAL$ reduced the production of @GENE$ and BrBK1-7 with more effect being observed with omapatrilat. GW660511X and omapatrilat increased the production of both BrBK1-8 and Br-Phe5 but not that of BrBK4-8 and BrBK2-8.	CPR:4
23146761.T4.T26	In contrast, @CHEMICAL$ markedly downregulated major @GENE$ (Asbt and Osta) and regulatory molecules (Shp and Fgf15) in the ileum.	CPR:4
12085361.T18.T55	In complementary RNA (cRNA)-injected Xenopus laevis oocytes, @CHEMICAL$ (10 micromol/L) cis-inhibited human organic anion transporting polypeptide C (SLC21A6) (OATP-C), human organic anion transporting polypeptide 8 (SLC21A8) (OATP8), human organic anion transporting polypeptide B (@GENE$) (OATP-B), and human organic anion transporting polypeptide A (SLC21A3) (OATP-A) mediated BSP uptake by 69%, 79%, 89%, and 57%, respectively, as compared with uptake into control oocytes.	CPR:4
23296142.T7.T26	Regulation of sexual reproduction by @CHEMICAL$ involves the activation of @GENE$ (ERs) in the hypothalamus.	CPR:3
1978244.T21.T35	Radioligand binding studies with the nonselective @CHEMICAL$ antagonist radioligand @GENE$ showed that 73-87% of the binding sites in rabbit aorta are CEC sensitive and they are predominantly low affinity sites both for WB4101 (pKd = 8.1) and for 5-methylurapidil (pKd = 7.1).	CPR:6
10755406.T12.T31	In this report, we present cellular and animal models to demonstrate that @CHEMICAL$ may play only a minor role in metabolic activation of @GENE$.	CPR:9
12487427.T17.T64	In rat plasma the BrBK half-life values in the absence or in the presence of GW660511X (530 nM) or omapatrilat (50 nM) were 9.31 +/- 1.7, 22.06 +/- 3.1 and 25.3 +/- 1.7 min, respectively and BrBK was degraded into BrBK1-8, BrBK1-7, BrBK1-5 and Br-Phe5 plus BrBK2-9, BrBK4-8 and BrBK2-8 metabolites not found in human plasma. @CHEMICAL$ and omapatrilat reduced the production of BrBK1-5 and @GENE$ with more effect being observed with omapatrilat. GW660511X and omapatrilat increased the production of both BrBK1-8 and Br-Phe5 but not that of BrBK4-8 and BrBK2-8.	CPR:4
23470629.T7.T14	The present study demonstrated that @CHEMICAL$ vesicles accepted conjugated 3b-hydroxy-D(5)-bile acids along with common @GENE$ such as glycocholic acid and taurolithocholic acid 3-sulfate.	CPR:9
23462233.T10.T31	Possible AOX involvement in @CHEMICAL$ metabolism in insects was evaluated using @GENE$-expressing and AOX-deficient Drosophila, but no differences were found in IMI nitroreduction or sensitivity between the two strains.	CPR:9
23292752.T2.T25	FXa inhibitors, e.g. rivaroxaban and @CHEMICAL$, are potent, oral direct inhibitors of prothrombinase-bound, clot-associated or free @GENE$.	CPR:4
23386703.T1.T16	The fecal elimination, IC, and systemic clearance of apixaban were increased upon AC administration in both BDC rats and dogs and were decreased in BDC rats dosed with @CHEMICAL$, a dual @GENE$ and P-gp inhibitor).	CPR:4
